  22144	    14031	        0	5684	Checkpt 0
  22144	    14031	        0	5684	Chkpt 1
  22144	    14046	       15	5684	Checkpt 0
  22144	    14046	        0	5684	Chkpt 1
  22144	    14046	        0	5684	Checkpt 0
  22144	    14046	        0	5684	Chkpt 1
  22144	    14062	       16	5684	Checkpt 0
  22144	    14062	        0	5684	Chkpt 1
  22144	    14140	       78	5684	Checkpt 0
  22144	    14140	        0	5684	Chkpt 1
  22144	    14171	       31	5684	Checkpt 0
  22144	    14171	        0	5684	Chkpt 1
  22144	    14187	       16	5684	Checkpt 0
  22144	    14187	        0	5684	Chkpt 1
  22144	    14187	        0	5684	Checkpt 0
  22144	    14187	        0	5684	Chkpt 1
  22144	    14203	       16	5684	Checkpt 0
  22144	    14203	        0	5684	Chkpt 1
  22144	    14218	       15	5684	Checkpt 0
  22144	    14218	        0	5684	Chkpt 1
  22144	    14234	       16	5684	Checkpt 0
  22144	    14234	        0	5684	Chkpt 1
  22144	    14250	       16	5684	Checkpt 0
  22144	    14250	        0	5684	Chkpt 1
  22144	    14265	       15	5684	Checkpt 0
  22144	    14265	        0	5684	Chkpt 1
  22144	    14296	       31	5684	Checkpt 0
  22144	    14296	        0	5684	Chkpt 1
  22144	    14312	       16	5684	Checkpt 0
  22144	    14312	        0	5684	Chkpt 1
  22144	    14312	        0	5684	Checkpt 0
  22144	    14312	        0	5684	Chkpt 1
  22144	    14328	       16	5684	Checkpt 0
  22144	    14328	        0	5684	Chkpt 1
  22144	    14328	        0	5684	Checkpt 0
  22144	    14328	        0	5684	Chkpt 1
  22144	    14343	       15	5684	Checkpt 0
  22144	    14343	        0	5684	Chkpt 1
  22144	    14359	       16	5684	Checkpt 0
  22144	    14359	        0	5684	Chkpt 1
  22144	    14390	       31	5684	Checkpt 0
  22144	    14390	        0	5684	Chkpt 1
  22144	    14437	       47	5684	Checkpt 0
  22144	    14437	        0	5684	Chkpt 1
  22144	    14453	       16	5684	Checkpt 0
  22144	    14453	        0	5684	Chkpt 1
  22144	    14453	        0	5684	Checkpt 0
  22144	    14453	        0	5684	Chkpt 1
  22144	    14468	       15	5684	Checkpt 0
  22144	    14468	        0	5684	Chkpt 1
  22144	    14500	       32	5684	Checkpt 0
  22144	    14500	        0	5684	Chkpt 1
  22144	    14515	       15	5684	Checkpt 0
  22144	    14515	        0	5684	Chkpt 1
  22144	    14531	       16	5684	Checkpt 0
  22144	    14531	        0	5684	Chkpt 1
  22144	    14546	       15	5684	Checkpt 0
  22144	    14546	        0	5684	Chkpt 1
  22144	    14546	        0	5684	Checkpt 0
  22144	    14546	        0	5684	Chkpt 1
  22144	    14546	        0	5684	Checkpt 0
  22144	    14546	        0	5684	Chkpt 1
  22144	    14562	       16	5684	Checkpt 0
  22144	    14562	        0	5684	Chkpt 1
  22144	    14578	       16	5684	Checkpt 0
  22144	    14578	        0	5684	Chkpt 1
  22144	    14640	       62	5684	Checkpt 0
  22144	    14640	        0	5684	Chkpt 1
  22144	    14656	       16	5684	Checkpt 0
  22144	    14656	        0	5684	Chkpt 1
  22144	    14671	       15	5684	Checkpt 0
  22144	    14671	        0	5684	Chkpt 1
  22144	    14703	       32	5684	Checkpt 0
  22144	    14703	        0	5684	Chkpt 1
  22144	    14765	       62	5684	Checkpt 0
  22144	    14765	        0	5684	Chkpt 1
  22144	    14828	       63	5684	Checkpt 0
  22144	    14828	        0	5684	Chkpt 1
  22144	    14890	       62	5684	Checkpt 0
  22144	    14890	        0	5684	Chkpt 1
  22144	    14953	       63	5684	Checkpt 0
  22144	    14953	        0	5684	Chkpt 1
  22144	    15015	       62	5684	Checkpt 0
  22144	    15015	        0	5684	Chkpt 1
  22144	    15046	       31	5684	Checkpt 0
  22144	    15046	        0	5684	Chkpt 1
  22144	    15046	        0	5684	Checkpt 0
  22144	    15046	        0	5684	Chkpt 1
  22144	    15062	       16	5684	Checkpt 0
  22144	    15062	        0	5684	Chkpt 1
  22144	    15062	        0	5684	Checkpt 0
  22144	    15062	        0	5684	Chkpt 1
  22144	    15078	       16	5684	Checkpt 0
  22144	    15078	        0	5684	Chkpt 1
  22144	    15078	        0	5684	Checkpt 0
  22144	    15078	        0	5684	Chkpt 1
  22144	    15078	        0	5684	Checkpt 0
  22144	    15078	        0	5684	Chkpt 1
  22144	    15093	       15	5684	Checkpt 0
  22144	    15093	        0	5684	Chkpt 1
  22144	    15093	        0	5684	Checkpt 0
  22144	    15093	        0	5684	Chkpt 1
  22144	    15109	       16	5684	Checkpt 0
  22144	    15109	        0	5684	Chkpt 1
  22144	    15109	        0	5684	Checkpt 0
  22144	    15109	        0	5684	Chkpt 1
  22144	    15125	       16	5684	Checkpt 0
  22144	    15125	        0	5684	Chkpt 1
  22144	    15125	        0	5684	Checkpt 0
  22144	    15125	        0	5684	Chkpt 1
  22144	    15140	       15	5684	Checkpt 0
  22144	    15140	        0	5684	Chkpt 1
  22144	    15140	        0	5684	Checkpt 0
  22144	    15140	        0	5684	Chkpt 1
  22144	    15156	       16	5684	Checkpt 0
  22144	    15156	        0	5684	Chkpt 1
  22144	    15156	        0	5684	Checkpt 0
  22144	    15156	        0	5684	Chkpt 1
  22144	    15187	       31	5684	Checkpt 0
  22144	    15187	        0	5684	Chkpt 1
  22144	    15203	       16	5684	Checkpt 0
  22144	    15203	        0	5684	Chkpt 1
  22144	    15218	       15	5684	Checkpt 0
  22144	    15218	        0	5684	Chkpt 1
  22144	    15218	        0	5684	Checkpt 0
  22144	    15218	        0	5684	Chkpt 1
  22144	    15250	       32	5684	Checkpt 0
  22144	    15250	        0	5684	Chkpt 1
  22144	    15265	       15	5684	Checkpt 0
  22144	    15265	        0	5684	Chkpt 1
  22144	    15265	        0	5684	Checkpt 0
  22144	    15265	        0	5684	Chkpt 1
  22144	    15281	       16	5684	Checkpt 0
  22144	    15281	        0	5684	Chkpt 1
  22144	    15296	       15	5684	Checkpt 0
  22144	    15296	        0	5684	Chkpt 1
  22144	    15312	       16	5684	Checkpt 0
  22144	    15312	        0	5684	Chkpt 1
  22144	    15312	        0	5684	Checkpt 0
  22144	    15312	        0	5684	Chkpt 1
  22144	    15312	        0	5684	Checkpt 0
  22144	    15312	        0	5684	Chkpt 1
  22144	    15328	       16	5684	Checkpt 0
  22144	    15328	        0	5684	Chkpt 1
  22144	    15328	        0	5684	Checkpt 0
  22144	    15328	        0	5684	Chkpt 1
  22144	    15343	       15	5684	Checkpt 0
  22144	    15343	        0	5684	Chkpt 1
  22144	    15343	        0	5684	Checkpt 0
  22144	    15343	        0	5684	Chkpt 1
  22144	    15453	      110	5684	Checkpt 0
  22144	    15453	        0	5684	Chkpt 1
  22144	    15453	        0	5684	Checkpt 0
  22144	    15453	        0	5684	Chkpt 1
  22144	    15468	       15	5684	Checkpt 0
  22144	    15468	        0	5684	Chkpt 1
  22144	    15468	        0	5684	Checkpt 0
  22144	    15468	        0	5684	Chkpt 1
  22144	    15578	      110	5684	Checkpt 0
  22144	    15578	        0	5684	Chkpt 1
  22144	    15609	       31	5684	Checkpt 0
  22144	    15609	        0	5684	Chkpt 1
  22144	    15625	       16	5684	Checkpt 0
  22144	    15625	        0	5684	Chkpt 1
  22144	    15625	        0	5684	Checkpt 0
  22144	    15625	        0	5684	Chkpt 1
  22144	    15640	       15	5684	Checkpt 0
  22144	    15640	        0	5684	Chkpt 1
  22144	    15640	        0	5684	Checkpt 0
  22144	    15640	        0	5684	Chkpt 1
  22144	    15656	       16	5684	Checkpt 0
  22144	    15656	        0	5684	Chkpt 1
  22144	    15656	        0	5684	Checkpt 0
  22144	    15656	        0	5684	Chkpt 1
  22144	    15671	       15	5684	Checkpt 0
  22144	    15671	        0	5684	Chkpt 1
  22144	    15687	       16	5684	Checkpt 0
  22144	    15687	        0	5684	Chkpt 1
  22144	    16046	      359	5684	Checkpt 0
  22144	    16046	        0	5684	Chkpt 1
  22144	    16062	       16	5684	Checkpt 0
  22144	    16062	        0	5684	Chkpt 1
  22144	    16078	       16	5684	Checkpt 0
  22144	    16078	        0	5684	Chkpt 1
  22144	    16312	      234	5684	Checkpt 0
  22144	    16312	        0	5684	Chkpt 1
  22144	    16500	      188	5684	Checkpt 0
  22144	    16500	        0	5684	Chkpt 1
  22144	    16531	       31	5684	Checkpt 0
  22144	    16531	        0	5684	Chkpt 1
  22144	    16562	       31	5684	Checkpt 0
  22144	    16562	        0	5684	Chkpt 1
  22144	    16593	       31	5684	Checkpt 0
  22144	    16593	        0	5684	Chkpt 1
  22144	    16625	       32	5684	Checkpt 0
  22144	    16625	        0	5684	Chkpt 1
  22144	    16656	       31	5684	Checkpt 0
  22144	    16656	        0	5684	Chkpt 1
  22144	    16687	       31	5684	Checkpt 0
  22144	    16687	        0	5684	Chkpt 1
  22144	    16703	       16	5684	Checkpt 0
  22144	    16703	        0	5684	Chkpt 1
  22144	    16703	        0	5684	Checkpt 0
  22144	    16703	        0	5684	Chkpt 1
  22144	    16734	       31	5684	Checkpt 0
  22144	    16734	        0	5684	Chkpt 1
  22144	    16750	       16	5684	Checkpt 0
  22144	    16750	        0	5684	Chkpt 1
  22144	    16765	       15	5684	Checkpt 0
  22144	    16765	        0	5684	Chkpt 1
  22144	    16765	        0	5684	Checkpt 0
  22144	    16765	        0	5684	Chkpt 1
  22144	    16781	       16	5684	Checkpt 0
  22144	    16781	        0	5684	Chkpt 1
  22144	    16796	       15	5684	Checkpt 0
  22144	    16796	        0	5684	Chkpt 1
  22144	    16796	        0	5684	Checkpt 0
  22144	    16796	        0	5684	Chkpt 1
  22144	    16812	       16	5684	Checkpt 0
  22144	    16812	        0	5684	Chkpt 1
  22144	    16812	        0	5684	Checkpt 0
  22144	    16812	        0	5684	Chkpt 1
  22144	    16812	        0	5684	Checkpt 0
  22144	    16812	        0	5684	Chkpt 1
  22144	    16953	      141	5684	Checkpt 0
  22144	    16953	        0	5684	Chkpt 1
  22144	    16968	       15	5684	Checkpt 0
  22144	    16968	        0	5684	Chkpt 1
  22144	    17000	       32	5684	Checkpt 0
  22144	    17000	        0	5684	Chkpt 1
  22144	    17031	       31	5684	Checkpt 0
  22144	    17031	        0	5684	Chkpt 1
  22144	    17062	       31	5684	Checkpt 0
  22144	    17062	        0	5684	Chkpt 1
  22144	    17093	       31	5684	Checkpt 0
  22144	    17093	        0	5684	Chkpt 1
  22144	    17125	       32	5684	Checkpt 0
  22144	    17125	        0	5684	Chkpt 1
  22144	    17187	       62	5684	Checkpt 0
  22144	    17187	        0	5684	Chkpt 1
  22144	    17187	        0	5684	Checkpt 0
  22144	    17187	        0	5684	Chkpt 1
  22144	    17218	       31	5684	Checkpt 0
  22144	    17218	        0	5684	Chkpt 1
  22144	    17234	       16	5684	Checkpt 0
  22144	    17234	        0	5684	Chkpt 1
  22144	    17250	       16	5684	Checkpt 0
  22144	    17250	        0	5684	Chkpt 1
  22144	    17265	       15	5684	Checkpt 0
  22144	    17265	        0	5684	Chkpt 1
  22144	    17265	        0	5684	Checkpt 0
  22144	    17265	        0	5684	Chkpt 1
  22144	    17281	       16	5684	Checkpt 0
  22144	    17281	        0	5684	Chkpt 1
  22144	    17281	        0	5684	Checkpt 0
  22144	    17281	        0	5684	Chkpt 1
  22144	    17296	       15	5684	Checkpt 0
  22144	    17296	        0	5684	Chkpt 1
  22144	    17296	        0	5684	Checkpt 0
  22144	    17296	        0	5684	Chkpt 1
  22144	    17312	       16	5684	Checkpt 0
  22144	    17312	        0	5684	Chkpt 1
  22144	    17312	        0	5684	Checkpt 0
  22144	    17312	        0	5684	Chkpt 1
  22144	    17328	       16	5684	Checkpt 0
  22144	    17328	        0	5684	Chkpt 1
  22144	    17328	        0	5684	Checkpt 0
  22144	    17328	        0	5684	Chkpt 1
  22144	    17328	        0	5684	Checkpt 0
  22144	    17328	        0	5684	Chkpt 1
  22144	    17343	       15	5684	Checkpt 0
  22144	    17343	        0	5684	Chkpt 1
  22144	    17343	        0	5684	Checkpt 0
  22144	    17343	        0	5684	Chkpt 1
  22144	    17359	       16	5684	Checkpt 0
  22144	    17359	        0	5684	Chkpt 1
  22144	    17359	        0	5684	Checkpt 0
  22144	    17359	        0	5684	Chkpt 1
  22144	    17375	       16	5684	Checkpt 0
  22144	    17375	        0	5684	Chkpt 1
  22144	    17375	        0	5684	Checkpt 0
  22144	    17375	        0	5684	Chkpt 1
  22144	    17390	       15	5684	Checkpt 0
  22144	    17390	        0	5684	Chkpt 1
  22144	    17390	        0	5684	Checkpt 0
  22144	    17390	        0	5684	Chkpt 1
  22144	    17406	       16	5684	Checkpt 0
  22144	    17406	        0	5684	Chkpt 1
  22144	    17406	        0	5684	Checkpt 0
  22144	    17406	        0	5684	Chkpt 1
  22144	    17421	       15	5684	Checkpt 0
  22144	    17421	        0	5684	Chkpt 1
  22144	    17421	        0	5684	Checkpt 0
  22144	    17421	        0	5684	Chkpt 1
  22144	    17437	       16	5684	Checkpt 0
  22144	    17437	        0	5684	Chkpt 1
  22144	    17437	        0	5684	Checkpt 0
  22144	    17437	        0	5684	Chkpt 1
  22144	    17453	       16	5684	Checkpt 0
  22144	    17453	        0	5684	Chkpt 1
  22144	    17453	        0	5684	Checkpt 0
  22144	    17453	        0	5684	Chkpt 1
  22144	    17468	       15	5684	Checkpt 0
  22144	    17468	        0	5684	Chkpt 1
  22144	    17468	        0	5684	Checkpt 0
  22144	    17468	        0	5684	Chkpt 1
  22144	    17484	       16	5684	Checkpt 0
  22144	    17484	        0	5684	Chkpt 1
  22144	    17484	        0	5684	Checkpt 0
  22144	    17484	        0	5684	Chkpt 1
  22144	    17500	       16	5684	Checkpt 0
  22144	    17500	        0	5684	Chkpt 1
  22144	    17515	       15	5684	Checkpt 0
  22144	    17515	        0	5684	Chkpt 1
  22144	    17515	        0	5684	Checkpt 0
  22144	    17515	        0	5684	Chkpt 1
  22144	    17531	       16	5684	Checkpt 0
  22144	    17531	        0	5684	Chkpt 1
  22144	    17531	        0	5684	Checkpt 0
  22144	    17531	        0	5684	Chkpt 1
  22144	    17531	        0	5684	Checkpt 0
  22144	    17531	        0	5684	Chkpt 1
  22144	    17546	       15	5684	Checkpt 0
  22144	    17546	        0	5684	Chkpt 1
  22144	    17546	        0	5684	Checkpt 0
  22144	    17546	        0	5684	Chkpt 1
  22144	    17562	       16	5684	Checkpt 0
  22144	    17562	        0	5684	Chkpt 1
  22144	    17562	        0	5684	Checkpt 0
  22144	    17562	        0	5684	Chkpt 1
  22144	    17593	       31	5684	Checkpt 0
  22144	    17593	        0	5684	Chkpt 1
  22144	    17625	       32	5684	Checkpt 0
  22144	    17625	        0	5684	Chkpt 1
  22144	    17640	       15	5684	Checkpt 0
  22144	    17640	        0	5684	Chkpt 1
  22144	    17640	        0	5684	Checkpt 0
  22144	    17640	        0	5684	Chkpt 1
  22144	    17656	       16	5684	Checkpt 0
  22144	    17656	        0	5684	Chkpt 1
  22144	    17656	        0	5684	Checkpt 0
  22144	    17656	        0	5684	Chkpt 1
  22144	    17671	       15	5684	Checkpt 0
  22144	    17671	        0	5684	Chkpt 1
  22144	    17671	        0	5684	Checkpt 0
  22144	    17671	        0	5684	Chkpt 1
  22144	    17687	       16	5684	Checkpt 0
  22144	    17687	        0	5684	Chkpt 1
  22144	    17687	        0	5684	Checkpt 0
  22144	    17687	        0	5684	Chkpt 1
  22144	    17703	       16	5684	Checkpt 0
  22144	    17703	        0	5684	Chkpt 1
  22144	    17703	        0	5684	Checkpt 0
  22144	    17703	        0	5684	Chkpt 1
  22144	    17734	       31	5684	Checkpt 0
  22144	    17734	        0	5684	Chkpt 1
  22144	    17750	       16	5684	Checkpt 0
  22144	    17750	        0	5684	Chkpt 1
  22144	    17750	        0	5684	Checkpt 0
  22144	    17750	        0	5684	Chkpt 1
  22144	    17765	       15	5684	Checkpt 0
  22144	    17765	        0	5684	Chkpt 1
  22144	    17765	        0	5684	Checkpt 0
  22144	    17765	        0	5684	Chkpt 1
  22144	    17781	       16	5684	Checkpt 0
  22144	    17781	        0	5684	Chkpt 1
  22144	    17781	        0	5684	Checkpt 0
  22144	    17781	        0	5684	Chkpt 1
  22144	    17796	       15	5684	Checkpt 0
  22144	    17796	        0	5684	Chkpt 1
  22144	    17796	        0	5684	Checkpt 0
  22144	    17796	        0	5684	Chkpt 1
  22144	    17828	       32	5684	Checkpt 0
  22144	    17828	        0	5684	Chkpt 1
  22144	    17843	       15	5684	Checkpt 0
  22144	    17843	        0	5684	Chkpt 1
  22144	    17843	        0	5684	Checkpt 0
  22144	    17843	        0	5684	Chkpt 1
  22144	    17859	       16	5684	Checkpt 0
  22144	    17859	        0	5684	Chkpt 1
  22144	    17859	        0	5684	Checkpt 0
  22144	    17859	        0	5684	Chkpt 1
  22144	    17875	       16	5684	Checkpt 0
  22144	    17875	        0	5684	Chkpt 1
  22144	    17875	        0	5684	Checkpt 0
  22144	    17875	        0	5684	Chkpt 1
  22144	    17890	       15	5684	Checkpt 0
  22144	    17890	        0	5684	Chkpt 1
  22144	    17890	        0	5684	Checkpt 0
  22144	    17890	        0	5684	Chkpt 1
  22144	    17906	       16	5684	Checkpt 0
  22144	    17906	        0	5684	Chkpt 1
  22144	    17906	        0	5684	Checkpt 0
  22144	    17906	        0	5684	Chkpt 1
  22144	    17906	        0	5684	Checkpt 0
  22144	    17906	        0	5684	Chkpt 1
  22144	    17921	       15	5684	Checkpt 0
  22144	    17921	        0	5684	Chkpt 1
  22144	    17921	        0	5684	Checkpt 0
  22144	    17921	        0	5684	Chkpt 1
  22144	    17937	       16	5684	Checkpt 0
  22144	    17937	        0	5684	Chkpt 1
  22144	    17937	        0	5684	Checkpt 0
  22144	    17937	        0	5684	Chkpt 1
  22144	    17968	       31	5684	Checkpt 0
  22144	    17968	        0	5684	Chkpt 1
  22144	    17984	       16	5684	Checkpt 0
  22144	    17984	        0	5684	Chkpt 1
  22144	    17984	        0	5684	Checkpt 0
  22144	    17984	        0	5684	Chkpt 1
  22144	    18000	       16	5684	Checkpt 0
  22144	    18000	        0	5684	Chkpt 1
  22144	    18000	        0	5684	Checkpt 0
  22144	    18000	        0	5684	Chkpt 1
  22144	    18015	       15	5684	Checkpt 0
  22144	    18015	        0	5684	Chkpt 1
  22144	    18015	        0	5684	Checkpt 0
  22144	    18015	        0	5684	Chkpt 1
  22144	    18031	       16	5684	Checkpt 0
  22144	    18031	        0	5684	Chkpt 1
  22144	    18031	        0	5684	Checkpt 0
  22144	    18031	        0	5684	Chkpt 1
  22144	    18046	       15	5684	Checkpt 0
  22144	    18046	        0	5684	Chkpt 1
  22144	    18046	        0	5684	Checkpt 0
  22144	    18046	        0	5684	Chkpt 1
  22144	    18062	       16	5684	Checkpt 0
  22144	    18062	        0	5684	Chkpt 1
  22144	    18109	       47	5684	Checkpt 0
  22144	    18109	        0	5684	Chkpt 1
  22144	    18234	      125	5684	Checkpt 0
  22144	    18234	        0	5684	Chkpt 1
  22144	    18250	       16	5684	Checkpt 0
  22144	    18250	        0	5684	Chkpt 1
  22144	    18250	        0	5684	Checkpt 0
  22144	    18250	        0	5684	Chkpt 1
  22144	    18265	       15	5684	Checkpt 0
  22144	    18265	        0	5684	Chkpt 1
